Product Manufacturer,YoW Product#,YoW Item#,Mfctr. Model No.,Product Code, List Price , DBM , Image Name ,Collection Name,Product Name,Product Name Short,Finish,Product Description, Product Weight ,Bullet #1,Bullet #2,Bullet #3,Bullet #4,Bullet #5,Bullet #6,Bullet #7,Bullet #8,Bullet #9,Bullet #10,Bullet #11,Bullet #12,Bullet #13,UPC,Lead Restriction?,Shipping Method
Pegasus,PE68225,657129,PE68225,PE-68225, 233.00 , N , PE_68225.jpg ,Beige Granite Vanity Top,"Pegasus PE68225 25-Inch Granite Vanity Top with Biscuit Bowl and 8-Inch Spread, Beige Finish","Pegasus PE68225 25"" Vanity Top with Biscuit Bowl & 8"" Spread",Beige,"Pegasus 25-Inch Granite Vanity Top with Biscuit Bowl and 8-Inch Spread in Beige # PE68225. Transform your bathroom with a beautiful granite vanity top with attached undermount porcelain sink. Perfect for quick and easy remodels! Obtain the beauty and durability of natural granite without hiring a professional. This granite top is easy to install and fits directly on top of any standard 24 inch vanity cabinet. The granite top is 25 inches in length, 22 inches deep, and 3/4 inch thick. Granite is a natural material and slight variations in color may occur and are natural.", 57.00 ,"3/4"" Granite Thickness","Bowl: 17-1/2"" x 14-7/16"" for 25"" & 31"" tops","21-3/8"" x 16-3/8"" for 37"", 49"", & 61"" tops","Bowl Depth: 6""","Pre-drilled for 8"" centers",Single Center Bowl,Includes backsplash,Presealed at Factory,With Overflow,,,,,088969682253,N,LTL
Pegasus,PE671362027H,467853,67136-2027H2,PE-67136-2027H2, 340.63 , N , PE_671362027H2.jpg ,Lyndhurst Series,"Pegasus 67136-2027H2 Lyndhurst Series Two-Handle Kitchen Faucet, Mediterranean Bronze Finish",Pegasus 67136-2027H2 Lyndhurst 2 Handle Kitchen Faucet,Mediterranean Bronze,Pegasus Lyndhurst Series Two-Handle Kitchen Faucet in Mediterranean Bronze # 67136-2027H2. Lyndhurst is fashionable and flexible and is inspired by time-honored country traditions - fabrics and flowers that change with the season. Traditional at heart this two-handle kitchen faucet is the right accent for today's homes., 5.70 ,4-Hole Installation,"1/2"" IPS Inlets","13-3/8"" Spout Height","10-3/4"" Aerator Clearance","9-1/16"" Spout Reach","2-1/2"" Maximum Deck Thickness",Lever Handles,Matching Spray,,,,,,6925699907741,N,UPS
Pegasus,PE671362027,467178,67136-2027,PE-67136-2027, 195.31 , N , PE_671362027.jpg ,Lyndhurst Series,"Pegasus 67136-2027 Lyndhurst Series Two-Handle Kitchen Faucet, Brushed Bronze Finish",Pegasus 67136-2027 Lyndhurst 2 Handle Kitchen Faucet,Brushed Bronze,Pegasus Lyndhurst Series Two-Handle Kitchen Faucet in Brushed Bronze # 67136-2027. Lyndhurst is fashionable and flexible and is inspired by time-honored country traditions - fabrics and flowers that change with the season. Traditional at heart this two-handle kitchen faucet is the right accent for today's homes., 6.40 ,4-Hole Installation,"1/2"" IPS Inlets","13-3/8"" Spout Height","10-3/4"" Aerator Clearance","9-1/16"" Spout Reach","2-1/2"" Maximum Deck Thickness",Lever Handles,Matching Spray,,,,,,6925699906355,N,UPS
Pegasus,PE671362016,467114,67136-2016,PE-67136-2016, 192.19 , N , PE_671362016.jpg ,Lyndhurst Series,"Pegasus 67136-2016 Lyndhurst Series Two-Handle Kitchen Faucet, Oil Rubbed Bronze Finish",Pegasus 67136-2016 Lyndhurst 2 Handle Kitchen Faucet,Oil Rubbed Bronze,Pegasus Lyndhurst Series Two-Handle Kitchen Faucet in Oil Rubbed Bronze # 67136-2016. Lyndhurst is fashionable and flexible and is inspired by time-honored country traditions - fabrics and flowers that change with the season. Traditional at heart this two-handle kitchen faucet is the right accent for today's homes., 6.40 ,4-Hole Installation,"1/2"" IPS Inlets","13-3/8"" Spout Height","10-3/4"" Aerator Clearance","9-1/16"" Spout Reach","2-1/2"" Maximum Deck Thickness",Lever Handles,Matching Spray,,,,,,6925699906348,N,UPS
Pegasus,PE671362008,467180,67136-2008,PE-67136-2008, 178.13 , N , PE_671362008.jpg ,Lyndhurst Series,"Pegasus 67136-2008 Lyndhurst Series Two-Handle Kitchen Faucet, Stainless Steel Finish",Pegasus 67136-2008 Lyndhurst 2 Handle Kitchen Faucet,Stainless Steel,Pegasus Lyndhurst Series Two-Handle Kitchen Faucet in Stainless Steel # 67136-2008. Lyndhurst is fashionable and flexible and is inspired by time-honored country traditions - fabrics and flowers that change with the season. Traditional at heart this two-handle kitchen faucet is the right accent for today's homes., 6.40 ,4-Hole Installation,"1/2"" IPS Inlets","13-3/8"" Spout Height","10-3/4"" Aerator Clearance","9-1/16"" Spout Reach","2-1/2"" Maximum Deck Thickness",Lever Handles,Matching Spray,,,,,,6925699906331,N,UPS
Pegasus,PE671362004,467854,67136-2004,PE-67136-2004, 171.88 , N , PE_671362004.jpg ,Lyndhurst Series,"Pegasus 67136-2004 Lyndhurst Series Two-Handle Kitchen Faucet, Brushed Nickel Finish",Pegasus 67136-2004 Lyndhurst 2 Handle Kitchen Faucet,Brushed Nickel,Pegasus Lyndhurst Series Two-Handle Kitchen Faucet in Brushed Nickel # 67136-2004. Lyndhurst is fashionable and flexible and is inspired by time-honored country traditions - fabrics and flowers that change with the season. Traditional at heart this two-handle kitchen faucet is the right accent for today's homes., 6.40 ,,,,,,,,,,,,,,6925699905709,N,UPS
Pegasus,PE671362001,467179,67136-2001,PE-67136-2001, 162.50 , N , PE_671362001.jpg ,Lyndhurst Series,"Pegasus 67136-2001 Lyndhurst Series Two-Handle Kitchen Faucet, Chrome Finish",Pegasus 67136-2001 Lyndhurst 2 Handle Kitchen Faucet,Chrome,Pegasus Lyndhurst Series Two-Handle Kitchen Faucet in Chrome # 67136-2001. Lyndhurst is fashionable and flexible and is inspired by time-honored country traditions - fabrics and flowers that change with the season. Traditional at heart this two-handle kitchen faucet is the right accent for today's homes., 6.40 ,4-Hole Installation,"1/2"" IPS Inlets","13-3/8"" Spout Height","10-3/4"" Aerator Clearance","9-1/16"" Spout Reach","2-1/2"" Maximum Deck Thickness",Lever Handles,Matching Spray,,,,,,6925699906317,N,UPS
Pegasus,PE671278096H,470587,67127-8096H,PE-67127-8096H, 212.50 , N , PE_671278096H.jpg ,Lyndhurst Series,"Pegasus 67127-8096 Lyndhurst Series Widespread Lavatory Faucet, Heritage Bronze Finish",Pegasus 67127-8096 Lyndhurst Widespread Lav Faucet,Heritage Bronze,Pegasus Lyndhurst Series Widespread Lavatory Faucet in Heritage Bronze # 67127-8096.  Lyndhurst is fashionable and flexible and is inspired by time-honored country traditions - fabrics and flowers that change with the season. Traditional at heart this widespread lavatory faucet is the right accent for today's homes., 5.10 ,"6"" to 12"" Adjustable Centers","1/2"" IPS Inlets","4-7/8"" Spout Height","5-1/2"" Spout Reach",50/50 Pop-up Drain,Lever Handles,,,,,,,,6925699906201,N,UPS
Pegasus,PE671278027H,467849,67127-8027H2,PE-67127-8027H2, 246.88 , N , PE_671278027H2.jpg ,Lyndhurst Series,"Pegasus 67127-8027H2 Lyndhurst Series Widespread Lavatory Faucet, Mediterranean Bronze Finish",Pegasus 67127-8027H2 Lyndhurst Widespread Lav Faucet,Mediterranean Bronze,Pegasus Lyndhurst Series Widespread Lavatory Faucet in Mediterranean Bronze # 67127-8027H2.  Lyndhurst is fashionable and flexible and is inspired by time-honored country traditions - fabrics and flowers that change with the season. Traditional at heart this widespread lavatory faucet is the right accent for today's homes., 4.50 ,"6"" to 12"" Adjustable Centers","1/2"" IPS Inlets","4-7/8"" Spout Height","5-1/2"" Spout Reach",50/50 Pop-up Drain,Lever Handles,,,,,,,,6925699907888,N,UPS
Pegasus,PE671278016,467112,67127-8016,PE-67127-8016, 187.50 , N , PE_671278016.jpg ,Lyndhurst Series,"Pegasus 67127-8016 Lyndhurst Series Widespread Lavatory Faucet, Oil Rubbed Bronze Finish",Pegasus 67127-8016 Lyndhurst Widespread Lav Faucet,Oil Rubbed Bronze,Pegasus Lyndhurst Series Widespread Lavatory Faucet in Oil Rubbed Bronze # 67127-8016.  Lyndhurst is fashionable and flexible and is inspired by time-honored country traditions - fabrics and flowers that change with the season. Traditional at heart this widespread lavatory faucet is the right accent for today's homes., 5.10 ,"6"" to 12"" Adjustable Centers","1/2"" IPS Inlets","4-7/8"" Spout Height","5-1/2"" Spout Reach",50/50 Pop-up Drain,Lever Handles,,,,,,,,6925699906188,N,UPS
Pegasus,PE671278004,467177,67127-8004,PE-67127-8004, 182.81 , N , PE_671278004.jpg ,Lyndhurst Series,"Pegasus 67127-8004 Lyndhurst Series Widespread Lavatory Faucet, Brushed Nickel Finish",Pegasus 67127-8004 Lyndhurst Widespread Lav Faucet,Brushed Nickel,Pegasus Lyndhurst Series Widespread Lavatory Faucet in Brushed Nickel # 67127-8004.  Lyndhurst is fashionable and flexible and is inspired by time-honored country traditions - fabrics and flowers that change with the season. Traditional at heart this widespread lavatory faucet is the right accent for today's homes., 5.10 ,"6"" to 12"" Adjustable Centers","1/2"" IPS Inlets","4-7/8"" Spout Height","5-1/2"" Spout Reach",50/50 Pop-up Drain,Lever Handles,,,,,,,,6925699906171,N,UPS
Pegasus,PE671258096H,467116,67125-8096H,PE-67125-8096H, 214.06 , N , PE_671258096H.jpg ,Bamboo Series,"Pegasus 67125-8096H Bamboo Series Widespread Lavatory Faucet, Heritage Bronze Finish",Pegasus 67125-8096H Bamboo Widespread Lav Faucet,Heritage Bronze,"Pegasus Bamboo Series Widespread Lavatory Faucet in Heritage Bronze # 67125-8096H. Unique, nature-inspired design the Bamboo Collection gives your bathroom the feel of an escape to tranquility.", 5.60 ,"6"" to 12"" Adjustable Centers","1/2"" IPS Inlets","3-1/2"" Spout Height","4-3/4"" Spout Reach",50/50 Pop-up Drain Lever Handles,,,,,,,,,6925699906133,N,UPS
Pegasus,PE671258004,467194,67125-8004,PE-67125-8004, 248.44 , N , PE_671258004.jpg ,Bamboo Series,"Pegasus 67125-8004 Bamboo Series Widespread Lavatory Faucet, Brushed Nickel Finish",Pegasus 67125-8004 Bamboo Widespread Lav Faucet,Brushed Nickel,"Pegasus Bamboo Series Widespread Lavatory Faucet in Brushed Nickel # 67125-8004. Unique, nature-inspired design the Bamboo Collection gives your bathroom the feel of an escape to tranquility.", 5.30 ,"6"" to 12"" Adjustable Centers","1/2"" IPS Inlets","3-1/2"" Spout Height","4-3/4"" Spout Reach",50/50 Pop-up Drain Lever Handles,,,,,,,,,6925699909288,N,UPS
Pegasus,PE671228096H,467187,67122-8096H,PE-67122-8096H, 228.13 , N , PE_671228096H.jpg ,Estates Series,"Pegasus 67122-8096H Estate Series Widespread Lavatory Faucet, Heritage Bronze Finish",Pegasus 67122-8096H Estate Widespread Lav Faucet,Heritage Bronze,Pegasus Estate Series Widespread Lavatory Faucet in Heritage Bronze # 67122-8096H. Estates is fashionable and flexible and is inspired by time-honored country traditions- fabrics and flowers that change with the season. Traditional at heart this widespread lavatory faucet is the right accent for today's homes., 5.40 ,"6"" to 12"" Adjustable Centers","1/2"" IPS Inlets","1-3/16"" Spout Height","5-1/16"" Spout Reach",50/50 Pop-up Drain Lever Handles,,,,,,,,,6925699906089,N,UPS
Pegasus,PE671228004,467186,67122-8004,PE-67122-8004, 206.25 , N , PE_671228004.jpg ,Estates Series,"Pegasus 67122-8004 Estate Series Widespread Lavatory Faucet, Brushed Nickel Finish",Pegasus 67122-8004 Estate Widespread Lav Faucet,Brushed Nickel,Pegasus Estate Series Widespread Lavatory Faucet in Brushed Nickel # 67122-8004. Estates is fashionable and flexible and is inspired by time-honored country traditions- fabrics and flowers that change with the season. Traditional at heart this widespread lavatory faucet is the right accent for today's homes., 5.40 ,"6"" to 12"" Adjustable Centers","1/2"" IPS Inlets","1-3/16"" Spout Height","5-1/16"" Spout Reach",50/50 Pop-up Drain Lever Handles,,,,,,,,,6925699906072,N,UPS
Pegasus,PE671218004,467188,67121-8004,PE-67121-8004, 210.94 , N , PE_671218004.jpg ,Exhibit Series,"Pegasus 67121-8004 Exhibit Series Widespread Lavatory Faucet, Brushed Nickel Finish",Pegasus 67121-8004 Exhibit Widespread Lav Faucet,Brushed Nickel,Pegasus Exhibit Series Widespread Lavatory Faucet in Brushed Nickel # 67121-8004. Exhibit's crisp lines and soft curves of this widespread lavatory faucet echoes an impressive design that would introduce sophistication and elegance to any bathroom in any home., 5.60 ,"6"" to 12"" Adjustable Centers","1/2"" IPS Inlets","1-3/4"" Spout Height","4-1/2"" Spout Reach",50/50 Pop-up Drain Lever Handles,,,,,,,,,6925699906058,N,UPS
Pegasus,PE671218001,470586,67121-8001,PE-67121-8001, 196.88 , N , PE_671218001.jpg ,Exhibit Series,"Pegasus 67121-8001 Exhibit Series Widespread Lavatory Faucet, Chrome Finish",Pegasus 67121-8001 Exhibit Widespread Lav Faucet,Chrome,Pegasus Exhibit Series Widespread Lavatory Faucet in Chrome # 67121-8001. Exhibit's crisp lines and soft curves of this widespread lavatory faucet echoes an impressive design that would introduce sophistication and elegance to any bathroom in any home., 5.60 ,"6"" to 12"" Adjustable Centers","1/2"" IPS Inlets","1-3/4"" Spout Height","4-1/2"" Spout Reach",50/50 Pop-up Drain Lever Handles,,,,,,,,,6925699906041,N,UPS
Pegasus,PE671208024H,467190,67120-8024H,PE-67120-8024H, 189.06 , N , PE_671208024H.jpg ,Verdanza Series,"Pegasus 67120-8024H Verdanza Series Widespread Lavatory Faucet, Antique Brass Finish",Pegasus 67120-8024H Verdanza Widespread Lav Faucet,Antique Brass,Pegasus Verdanza Series Widespread Lavatory Faucet in Antique Brass # 67120-8024H. Verdanza brings a bit of vintage décor to your home. Whether renovating or redecorating this faucet will be a perfect compliment to any project., 5.80 ,"6"" to 12"" Adjustable Centers","1/2"" IPS Inlets","4-3/4"" Spout Height","5-1/32"" Spout Reach",50/50 Pop-up Drain Lever Handles,,,,,,,,,6925699906034,N,UPS
Pegasus,PE671208004,467191,67120-8004,PE-67120-8004, 164.06 , N , PE_671208004.jpg ,Verdanza Series,"Pegasus 67120-8004 Verdanza Series Widespread Lavatory Faucet, Brushed Nickel Finish",Pegasus 67120-8004 Verdanza Widespread Lav Faucet,Brushed Nickel,Pegasus Verdanza Series Widespread Lavatory Faucet in Brushed Nickel # 67120-8004. Verdanza brings a bit of vintage décor to your home. Whether renovating or redecorating this faucet will be a perfect compliment to any project., 5.80 ,"6"" to 12"" Adjustable Centers","1/2"" IPS Inlets","4-3/4"" Spout Height","5-1/32"" Spout Reach",50/50 Pop-up Drain Lever Handles,,,,,,,,,6925699906027,N,UPS
Pegasus,PE671148096H,467184,67114-8096H,PE-67114-8096H, 207.81 , N , PE_671148096H.jpg ,Estates Series,"Pegasus 67114-8096H Estates Series Two-Handle Lavatory Centerset Faucet, Heritage Bronze Finish",Pegasus 67114-8096H Estates 2 Handle Lav Faucet,Heritage Bronze,Pegasus Estates Series Two-Handle Lavatory Centerset Faucet in Heritage Bronze # 67114-8096H. Estates is fashionable and flexible and is inspired by time-honored country traditions- fabrics and flowers that change with the season. Traditional at heart this two-handle lavatory centerset faucet is the right accent for today's homes., 4.00 ,"1/2"" IPS Inlets","1-11/16"" Spout Height","4-7/8"" Spout Reach","7/8"" Maximum Deck Thickness",50/50 Pop-up Drain,Lever Handles,,,,,,,,6925699909974,N,UPS
Pegasus,PE671148004,467182,67114-8004,PE-67114-8004, 176.56 , N , PE_671148004.jpg ,Estates Series,"Pegasus 67114-8004 Estates Series Two-Handle Lavatory Centerset Faucet, Brushed Nickel Finish",Pegasus 67114-8004 Estates 2 Handle Lav Faucet,Brushed Nickel,Pegasus Estates Series Two-Handle Lavatory Centerset Faucet in Brushed Nickel # 67114-8004. Estates is fashionable and flexible and is inspired by time-honored country traditions- fabrics and flowers that change with the season. Traditional at heart this two-handle lavatory centerset faucet is the right accent for today's homes., 3.90 ,"1/2"" IPS Inlets","1-11/16"" Spout Height","4-7/8"" Spout Reach","7/8"" Maximum Deck Thickness",50/50 Pop-up Drain,Lever Handles,,,,,,,,6925699905907,N,UPS
Pegasus,PE671138024H,467189,67113-8024H,PE-67113-8024H, 214.06 , N , PE_671138024H.jpg ,Verdanza Series,"Pegasus 67113-8024H Verdanza Series Two-Handle Lavatory Centerset Faucet, Antique Brass Finish",Pegasus 67113-8024H Verdanza 2 Handle Lav Faucet,Antique Brass,Pegasus Verdanza Series Two-Handle Lavatory Centerset Faucet in Antique Brass # 67113-8024H. Verdanza brings a bit of vintage décor to your home. Whether renovating or redecorating this faucet will be a perfect compliment to any project., 4.50 ,"1/2"" IPS Inlets","4-3/4"" Spout Height","5"" Spout Reach","7/8"" Maximum Deck Thickness",50/50 Pop-up Drain,Lever Handles,,,,,,,,6925699905884,N,UPS
Pegasus,PE671138004,467123,67113-8004,PE-67113-8004, 173.44 , N , PE_671138004.jpg ,Verdanza Series,"Pegasus 67113-8004 Verdanza Series Two-Handle Lavatory Centerset Faucet, Brushed Nickel Finish",Pegasus 67113-8004 Verdanza 2 Handle Lav Faucet,Brushed Nickel,Pegasus Verdanza Series Two-Handle Lavatory Centerset Faucet in Brushed Nickel # 67113-8004. Verdanza brings a bit of vintage décor to your home. Whether renovating or redecorating this faucet will be a perfect compliment to any project., 5.00 ,"1/2"" IPS Inlets","4-3/4"" Spout Height","5"" Spout Reach","7/8"" Maximum Deck Thickness",50/50 Pop-up Drain,Lever Handles,,,,,,,,6925699905877,N,UPS
Pegasus,PE671128027H,467195,67112-8027H,PE-67112-8027H, 200.00 , N , PE_671128027H.jpg ,Lyndhurst Series,"Pegasus 67112-8027H Lyndhurst Series Two-Handle Lavatory Centerset Faucet, Mediterranean Bronze Finish",Pegasus 67112-8027H Lyndhurst 2 Handle Lav Faucet,Mediterranean Bronze,Pegasus Lyndhurst Series Two-Handle Lavatory Centerset Faucet in Mediterranean Bronze # 67112-8027H. Lyndhurst is fashionable and flexible and is inspired by time-honored country traditions - fabrics and flowers that change with the season. Traditional at heart this two-handle lavatory centerset faucet is the right accent for today's homes., 3.60 ,"1/2"" IPS Inlets","7-2/3"" Spout Height","5-1/2"" Spout Reach",50/50 Pop-up Drain,Lever Handles,,,,,,,,,6925699907871,N,UPS
