SKU;UPC;ProductName;Description;Price;Category;Attribute;MetaTitle;MetaDescription;MetaKeywords;Qty;Stock;Managestock;BaseImage;Weight;is_processed;Manufacturer;YOW_SKU
BORTHMORB;8,41248E+11;Fusion Hardware BORTHMORB THERMOSTATIC SHOWER VALVE, TRIM & CONTROL LEVER - BORDEAUX - OIL RUBBED BRONZE;"The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Solid Brass handles</li><li>Flow Rate: 12.7 gpm at 50 psi</li><li>1/2"" - 14 NPT Connection with 3/4"" Valve Cartridge</li><li>Rough valve can be sent seperatly upon request</li></ul>";441,676375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469996
BORTHMATC;8,41248E+11;Fusion Hardware BORTHMATC THERMOSTATIC SHOWER VALVE, TRIM & CONTROL LEVER - BORDEAUX - ANTIQUE COPPER;"The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Solid Brass handles</li><li>Flow Rate: 12.7 gpm at 50 psi</li><li>1/2"" - 14 NPT Connection with 3/4"" Valve Cartridge</li><li>Rough valve can be sent seperatly upon request</li></ul>";441,676375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469998
BORTHMATP;8,41248E+11;Fusion Hardware BORTHMATP THERMOSTATIC SHOWER VALVE, TRIM & CONTROL LEVER - BORDEAUX - ANTIQUE PEWTER;"The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Solid Brass handles</li><li>Flow Rate: 12.7 gpm at 50 psi</li><li>1/2"" - 14 NPT Connection with 3/4"" Valve Cartridge</li><li>Rough valve can be sent seperatly upon request</li></ul>";441,676375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469999
BORVCVATP;8,41248E+11;Fusion Hardware BORVCVATP VOLUME CONTROL VALVE, TRIM & LEVER - BORDEAUX - ANTIQUE PEWTER;The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Solid Brass with Matching Trim and Handle</li><li>Virtually no loss in Flow Volume from Valve</li><li>Ceramic Cartridge for Smooth and Sure Operation</li></ul>;152,9745;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470002
BORVCVORB;8,41248E+11;Fusion Hardware BORVCVORB VOLUME CONTROL VALVE, TRIM & LEVER - BORDEAUX - OIL RUBBED BRONZE;The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Solid Brass with Matching Trim and Handle</li><li>Virtually no loss in Flow Volume from Valve</li><li>Ceramic Cartridge for Smooth and Sure Operation</li></ul>;152,9745;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470003
CPATHMBRN;8,41248E+11;Fusion Hardware CPATHMBRN THERMOSTATIC SHOWER VALVE, TRIM & CONTROL LEVER -CAPE ANNE - BRUSHED NICKEL;"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Solid Brass handles</li><li>Flow Rate: 12.7 gpm at 50 psi</li><li>1/2"" - 14 NPT Connection with 3/4"" Valve Cartridge</li><li>Rough valve can be sent seperatly upon request</li></ul>";411,681375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470004
CPATHMORB;8,41248E+11;Fusion Hardware CPATHMORB THERMOSTATIC SHOWER VALVE, TRIM & CONTROL LEVER -CAPE ANNE - OIL RUBBED BRONZE;"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Solid Brass handles</li><li>Flow Rate: 12.7 gpm at 50 psi</li><li>1/2"" - 14 NPT Connection with 3/4"" Valve Cartridge</li><li>Rough valve can be sent seperatly upon request</li></ul>";411,681375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470007
CPAVCVBRN;8,41248E+11;Fusion Hardware CPAVCVBRN VOLUME CONTROL VALVE, TRIM & LEVER - CAPE ANNE - BRUSHED NICKEL;"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Solid Brass with Matching Trim and Handle</li><li>Virtually no loss in Flow Volume from Valve</li><li>Ceramic Cartridge for Smooth and Sure Operation</li></ul>";139,47675;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470008
CPAVCVMDB;8,41248E+11;Fusion Hardware CPAVCVMDB VOLUME CONTROL VALVE, TRIM & LEVER - CAPE ANNE - MEDIUM BRONZE;"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Solid Brass with Matching Trim and Handle</li><li>Virtually no loss in Flow Volume from Valve</li><li>Ceramic Cartridge for Smooth and Sure Operation</li></ul>";139,47675;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470010
RIVHFSDKB;8,41248E+11;Fusion Hardware RIVHFSDKB SHOWER CONTROL HIGH FLOW VALVE & TRIM WITH LEVER - RIVER ROCK- DARK BRONZE;Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>High Flow rate of 7.5 gpm from the valve at 60 psi</li><li>Anti-scald protection</li><li>1 Lever control of temperature and flow</li><li>Integral stops for ease of valve accessibility</li><li>Ultra Quiet Cartridge provides precise control of flow</li></ul>;216,713875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470139
RIVHFSMDB;8,41248E+11;Fusion Hardware RIVHFSMDB SHOWER CONTROL HIGH FLOW VALVE & TRIM WITH LEVER - RIVER ROCK -MEDIUM BRONZE;Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>High Flow rate of 7.5 gpm from the valve at 60 psi</li><li>Anti-scald protection</li><li>1 Lever control of temperature and flow</li><li>Integral stops for ease of valve accessibility</li><li>Ultra Quiet Cartridge provides precise control of flow</li></ul>;216,713875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470140
RIVHFTDKB;8,41248E+11;Fusion Hardware RIVHFTDKB TUB/SHOWER CONTROL VALVE, TRIM & CONTROL LEVER - RIVER ROCK - DARK BRONZE;Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>High Flow rate of 7.5 gpm from the valve at 60 psi</li><li>Anti-scald protection</li><li>1 Lever control of temperature and flow</li><li>Integral stops for ease of valve accessibility</li><li>Ultra Quiet Cartridge provides precise control of flow</li></ul>;243,709375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470142
RIVHFTMDB;8,41248E+11;Fusion Hardware RIVHFTMDB TUB/SHOWER CONTROL VALVE, TRIM & CONTROL LEVER - RIVER ROCK - MEDIUM BRONZE;Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>High Flow rate of 7.5 gpm from the valve at 60 psi</li><li>Anti-scald protection</li><li>1 Lever control of temperature and flow</li><li>Integral stops for ease of valve accessibility</li><li>Ultra Quiet Cartridge provides precise control of flow</li></ul>;243,709375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470143
SONHFTMDB;8,41248E+11;Fusion Hardware SONHFTMDB TUB/SHOWER CONTROL VALVE, TRIM & CONTROL LEVER - SONOMA - MEDIUM BRONZE;"Whether you desire a ""Mission"" or "" Arts and Crafts"" theme, Sonoma has the lines and architectural detailing to harmonize your décor down to the pinned mortise and tenon joints.<br><ul><li>High Flow rate of 7.5 gpm from the valve at 60 psi</li><li>Anti-scald protection</li><li>1 Lever control of temperature and flow</li><li>Integral stops for ease of valve accessibility</li><li>Ultra Quiet Cartridge provides precise control of flow</li></ul>";250,45825;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470147
STCHFSMDB;8,41248E+11;Fusion Hardware STCHFSMDB SHOWER CONTROL HIGH FLOW VALVE & TRIM WITH LEVER - ST CHARLES- MEDIUM BRONZE;"A classic interpretation of the French Gothic style. St. Charles has the detailing of ""Fleur de Lys"" in authentic period bronze finish for a romantic and compelling design statement.<br><ul><li>High Flow rate of 7.5 gpm from the valve at 60 psi</li><li>Anti-scald protection</li><li>1 Lever control of temperature and flow</li><li>Integral stops for ease of valve accessibility</li><li>Ultra Quiet Cartridge provides precise control of flow</li></ul>";212,214625;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470151
STCHFTMDB;8,41248E+11;Fusion Hardware STCHFTMDB TUB/SHOWER CONTROL VALVE, TRIM & CONTROL LEVER - ST CHARLES - MEDIUM BRONZE;"A classic interpretation of the French Gothic style. St. Charles has the detailing of ""Fleur de Lys"" in authentic period bronze finish for a romantic and compelling design statement.<br><ul><li>High Flow rate of 7.5 gpm from the valve at 60 psi</li><li>Anti-scald protection</li><li>1 Lever control of temperature and flow</li><li>Integral stops for ease of valve accessibility</li><li>Ultra Quiet Cartridge provides precise control of flow</li></ul>";240,709875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470154
CDMHFTMDB;8,41248E+11;Fusion Hardware CDMHFTMDB TUB/SHOWER CONTROL VALVE, TRIM & CONTROL LEVER - CORONA DEL MAR - MEDIUM BRONZE;"Corona Del Mar is a fresh adaptation of a traditional ""J"" spout design. Designed to offer great flexibility by supporting a number of interior concepts with two level options and scaled to support a broad range of installation needs.<br><ul><li>High Flow rate of 7.5 gpm from the valve at 60 psi</li><li>Anti-scald protection</li><li>1 Lever control of temperature and flow</li><li>Integral stops for ease of valve accessibility</li><li>Ultra Quiet Cartridge provides precise control of flow</li></ul>";224,9625;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470078
GARHFSBRN;8,41248E+11;Fusion Hardware GARHFSBRN SHOWER CONTROL HIGH FLOW VALVE WITH TRIM & LEVER -GARDEN TRELLIS- BRUSHED NICKEL;With accents reminniscent of latticework or jungle rattan, Garden Trellis allows one to achieve a memorable and vivid interior design concept of many forms.<br><ul><li>High Flow rate of 7.5 gpm from the valve at 60 psi</li><li>Anti-scald protection</li><li>1 Lever control of temperature and flow</li><li>Integral stops for ease of valve accessibility</li><li>Ultra Quiet Cartridge provides precise control of flow</li></ul>;209,965;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470080
SONTHMMDB;8,41248E+11;Fusion Hardware SONTHMMDB THERMOSTATIC SHOWER VALVE, TRIM & CONTROL LEVER - SONOMA - MEDIUM BRONZE;"Whether you desire a ""Mission"" or "" Arts and Crafts"" theme, Sonoma has the lines and architectural detailing to harmonize your décor down to the pinned mortise and tenon joints.<br><ul><li>Solid Brass handles</li><li>Flow Rate: 12.7 gpm at 50 psi</li><li>1/2"" - 14 NPT Connection with 3/4"" Valve Cartridge</li><li>Rough valve can be sent seperatly upon request</li></ul>";459,673375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470034
SONVCVMDB;8,41248E+11;Fusion Hardware SONVCVMDB VOLUME CONTROL VALVE, TRIM & LEVER - SONOMA - MEDIUM BRONZE;"Whether you desire a ""Mission"" or "" Arts and Crafts"" theme, Sonoma has the lines and architectural detailing to harmonize your décor down to the pinned mortise and tenon joints.<br><ul><li>Solid Brass with Matching Trim and Handle</li><li>Virtually no loss in Flow Volume from Valve</li><li>Ceramic Cartridge for Smooth and Sure Operation</li></ul>";163,47275;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470036
STCTHMDKB;8,41248E+11;Fusion Hardware STCTHMDKB THERMOSTATIC SHOWER VALVE, TRIM & CONTROL LEVER - ST CHARLES - DARK BRONZE;"A classic interpretation of the French Gothic style. St. Charles has the detailing of ""Fleur de Lys"" in authentic period bronze finish for a romantic and compelling design statement.<br><ul><li>Solid Brass handles</li><li>Flow Rate: 12.7 gpm at 50 psi</li><li>1/2"" - 14 NPT Connection with 3/4"" Valve Cartridge</li><li>Rough valve can be sent seperatly upon request</li></ul>";460,42325;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470038
STCTHMMDB;8,41248E+11;Fusion Hardware STCTHMMDB THERMOSTATIC SHOWER VALVE, TRIM & CONTROL LEVER - ST CHARLES - MEDIUM BRONZE;"A classic interpretation of the French Gothic style. St. Charles has the detailing of ""Fleur de Lys"" in authentic period bronze finish for a romantic and compelling design statement.<br><ul><li>Solid Brass handles</li><li>Flow Rate: 12.7 gpm at 50 psi</li><li>1/2"" - 14 NPT Connection with 3/4"" Valve Cartridge</li><li>Rough valve can be sent seperatly upon request</li></ul>";460,42325;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470039
STCVCVDKB;8,41248E+11;Fusion Hardware STCVCVDKB VOLUME CONTROL VALVE, TRIM & LEVER - ST CHARLES - DARK BRONZE;"A classic interpretation of the French Gothic style. St. Charles has the detailing of ""Fleur de Lys"" in authentic period bronze finish for a romantic and compelling design statement.<br><ul><li>Solid Brass with Matching Trim and Handle</li><li>Virtually no loss in Flow Volume from Valve</li><li>Ceramic Cartridge for Smooth and Sure Operation</li></ul>";155,974;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470040
GARHFSORB;8,41248E+11;Fusion Hardware GARHFSORB SHOWER CONTROL HIGH FLOW VALVE WITH TRIM & LEVER- GARDEN TRELLIS- OIL RUBBED BRONZE;With accents reminniscent of latticework or jungle rattan, Garden Trellis allows one to achieve a memorable and vivid interior design concept of many forms.<br><ul><li>High Flow rate of 7.5 gpm from the valve at 60 psi</li><li>Anti-scald protection</li><li>1 Lever control of temperature and flow</li><li>Integral stops for ease of valve accessibility</li><li>Ultra Quiet Cartridge provides precise control of flow</li></ul>;209,965;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470082
GARHFTBRN;8,41248E+11;Fusion Hardware GARHFTBRN TUB/SHOWER CONTROLHIGH FLOW VALVE, TRIM & CONTROL LEVER - GARDEN TRELLIS - BRUSHED NICKEL;With accents reminniscent of latticework or jungle rattan, Garden Trellis allows one to achieve a memorable and vivid interior design concept of many forms.<br><ul><li>High Flow rate of 7.5 gpm from the valve at 60 psi</li><li>Anti-scald protection</li><li>1 Lever control of temperature and flow</li><li>Integral stops for ease of valve accessibility</li><li>Ultra Quiet Cartridge provides precise control of flow</li></ul>;236,9605;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470084
STCVCVMDB;8,41248E+11;Fusion Hardware STCVCVMDB VOLUME CONTROL VALVE, TRIM & LEVER - ST CHARLES - MEDIUM BRONZE;"A classic interpretation of the French Gothic style. St. Charles has the detailing of ""Fleur de Lys"" in authentic period bronze finish for a romantic and compelling design statement.<br><ul><li>Solid Brass with Matching Trim and Handle</li><li>Virtually no loss in Flow Volume from Valve</li><li>Ceramic Cartridge for Smooth and Sure Operation</li></ul>";155,974;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470043
BELHFTMDB;8,41248E+11;Fusion Hardware BELHFTMDB TUB/SHOWER CONTROL HIGH FLOW VALVE, TRIM & CONTROL LEVER - BELLA VILLA - MEDIUM BRONZE;Infused with a centuries old love of beauty. Bella Villa adds a Mediterranean warmth, with simplistic function and superior artistic craftsmanship.<br><ul><li>High Flow rate of 7.5 gpm from the valve at 60 psi</li><li>Anti-scald protection</li><li>1 Lever control of temperature and flow</li><li>Integral stops for ease of valve accessibility</li><li>Ultra Quiet Cartridge provides precise control of flow</li></ul>;250,45825;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470048
RIVTHMMDB;8,41248E+11;Fusion Hardware RIVTHMMDB THERMOSTATIC SHOWER VALVE, TRIM & LEVER - RIVER ROCK - MEDIUM BRONZE;"Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>Solid Brass handles</li><li>Flow Rate: 12.7 gpm at 50 psi</li><li>1/2"" - 14 NPT Connection with 3/4"" Valve Cartridge</li><li>Rough valve can be sent seperatly upon request</li></ul>";454,42425;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470030
RIVVCVDKB;8,41248E+11;Fusion Hardware RIVVCVDKB VOLUME CONTROL VALVE, TRIM & LEVER - RIVER ROCK - DARK BRONZE;Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>Solid Brass with Matching Trim and Handle</li><li>Virtually no loss in Flow Volume from Valve</li><li>Ceramic Cartridge for Smooth and Sure Operation</li></ul>;148,47525;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470031
RIVVCVMDB;8,41248E+11;Fusion Hardware RIVVCVMDB VOLUME CONTROL VALVE, TRIM & LEVER - RIVER ROCK - MEDIUM BRONZE;Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>Solid Brass with Matching Trim and Handle</li><li>Virtually no loss in Flow Volume from Valve</li><li>Ceramic Cartridge for Smooth and Sure Operation</li></ul>;148,47525;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470032
