MPID	Title	Brand	MPN	UPC	ISBN	SKU	ProductURL	Price	Availability	Description	ImageURL	Shipping	MerchantCategory	B_Category	ShippingWeight	Condition
10916	Kraus C-GV-103FR-12mm-1200 Frosted Brown Glass Vessel Sink and Millennium Faucet	Kraus	C-GV-103FR-12mm-1200			C-GV-103FR-12mm-1200	http://www.expressdecor.com/kraus-c-gv-103fr-12mm-1200-frosted-brown-glass-vessel-sink-and-millennium-faucet.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Brown glass sink and Millennium vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Gla	http://www.expressdecor.com/media/catalog/product/c/g/cgv103fr12mm1200ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10917	Kraus C-GV-103FR-12mm-1300 Frosted Brown Glass Vessel Sink and Bamboo Faucet	Kraus	C-GV-103FR-12mm-1300			C-GV-103FR-12mm-1300	http://www.expressdecor.com/kraus-c-gv-103fr-12mm-1300-frosted-brown-glass-vessel-sink-and-bamboo-faucet.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Brown glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass s	http://www.expressdecor.com/media/catalog/product/c/g/cgv103fr12mm1300ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10918	Kraus C-GV-103FR-12mm-1800CH Frosted Brown Glass Vessel Sink and Decus Faucet Chrome	Kraus	C-GV-103FR-12mm-1800CH			C-GV-103FR-12mm-1800CH	http://www.expressdecor.com/kraus-c-gv-103fr-12mm-1800ch-frosted-brown-glass-vessel-sink-and-decus-faucet-chrome.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Brown glass sink and Decus vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv103fr12mm1800ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10919	Kraus C-GV-103FR-12mm-1810CH Frosted Brown Glass Vessel Sink and Visio Faucet Chrome	Kraus	C-GV-103FR-12mm-1810CH			C-GV-103FR-12mm-1810CH	http://www.expressdecor.com/kraus-c-gv-103fr-12mm-1810ch-frosted-brown-glass-vessel-sink-and-visio-faucet-chrome.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Brown glass sink and Visio vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv103fr12mm1810ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10920	Kraus C-GV-103FR-12mm-2180 Frosted Brown Glass Vessel Sink and Aldo Stainless Steel Faucet	Kraus	C-GV-103FR-12mm-2180			C-GV-103FR-12mm-2180	http://www.expressdecor.com/kraus-c-gv-103fr-12mm-2180-frosted-brown-glass-vessel-sink-and-aldo-stainless-steel-faucet.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Brown glass sink and Aldo stainless steel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv103fr12mm2180-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10921	Kraus C-GV-103FR-14-12mm-10 Frosted Brown 14 inch Glass Vessel Sink and Waterfall Faucet	Kraus	C-GV-103FR-14-12mm-10			C-GV-103FR-14-12mm-10	http://www.expressdecor.com/kraus-c-gv-103fr-14-12mm-10-frosted-brown-14-inch-glass-vessel-sink-and-waterfall-faucet.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Brown glass sink and matching waterfall faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Gl	http://www.expressdecor.com/media/catalog/product/c/g/cgv103fr1412mm10ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10922	Kraus C-GV-103FR-14-12mm-1002 Frosted Brown 14 inch Glass Vessel Sink and Sheven Faucet	Kraus	C-GV-103FR-14-12mm-1002			C-GV-103FR-14-12mm-1002	http://www.expressdecor.com/kraus-c-gv-103fr-14-12mm-1002-frosted-brown-14-inch-glass-vessel-sink-and-sheven-faucet.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Brown glass sink and Sheven vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass s	http://www.expressdecor.com/media/catalog/product/c/g/cgv103fr1412mm1002ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10923	Kraus C-GV-103FR-14-12mm-1005 Frosted Brown 14 inch Glass Vessel Sink and Riviera Faucet	Kraus	C-GV-103FR-14-12mm-1005			C-GV-103FR-14-12mm-1005	http://www.expressdecor.com/kraus-c-gv-103fr-14-12mm-1005-frosted-brown-14-inch-glass-vessel-sink-and-riviera-faucet.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Riviera vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is constr	http://www.expressdecor.com/media/catalog/product/c/g/cgv103fr1412mm1005ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10924	Kraus C-GV-103FR-14-12mm-1007 Frosted Brown 14 inch Glass Vessel Sink and Ramus Faucet	Kraus	C-GV-103FR-14-12mm-1007			C-GV-103FR-14-12mm-1007	http://www.expressdecor.com/kraus-c-gv-103fr-14-12mm-1007-frosted-brown-14-inch-glass-vessel-sink-and-ramus-faucet.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Brown glass sink and Ramus vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv103fr1412mm1007ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10925	Kraus C-GV-103FR-14-12mm-1300 Frosted Brown 14 inch Glass Vessel Sink and Bamboo Faucet	Kraus	C-GV-103FR-14-12mm-1300			C-GV-103FR-14-12mm-1300	http://www.expressdecor.com/kraus-c-gv-103fr-14-12mm-1300-frosted-brown-14-inch-glass-vessel-sink-and-bamboo-faucet.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Brown glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass s	http://www.expressdecor.com/media/catalog/product/c/g/cgv103fr1412mm1300ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10926	Kraus C-GV-103FR-14-12mm-1800CH Frosted Brown 14 inch Glass Vessel Sink and Decus Faucet Chrome	Kraus	C-GV-103FR-14-12mm-1800CH			C-GV-103FR-14-12mm-1800CH	http://www.expressdecor.com/kraus-c-gv-103fr-14-12mm-1800ch-frosted-brown-14-inch-glass-vessel-sink-and-decus-faucet-chrome.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Brown glass sink and Decus vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv103fr1412mm1800ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10927	Kraus C-GV-103FR-14-12mm-1810CH Frosted Brown 14 inch Glass Vessel Sink and Visio Faucet Chrome	Kraus	C-GV-103FR-14-12mm-1810CH			C-GV-103FR-14-12mm-1810CH	http://www.expressdecor.com/kraus-c-gv-103fr-14-12mm-1810ch-frosted-brown-14-inch-glass-vessel-sink-and-visio-faucet-chrome.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Brown glass sink and Visio vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv103fr1412mm1810ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10928	Kraus C-GV-104-12mm-10 Clear Black Glass Vessel Sink and Waterfall Faucet	Kraus	C-GV-104-12mm-10			C-GV-104-12mm-10	http://www.expressdecor.com/kraus-c-gv-104-12mm-10-clear-black-glass-vessel-sink-and-waterfall-faucet.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Black glass sink and matching waterfall faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink	http://www.expressdecor.com/media/catalog/product/c/g/cgv10412mm10ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10929	Kraus C-GV-104-12mm-1002 Clear Black Glass Vessel Sink and Sheven Faucet	Kraus	C-GV-104-12mm-1002			C-GV-104-12mm-1002	http://www.expressdecor.com/kraus-c-gv-104-12mm-1002-clear-black-glass-vessel-sink-and-sheven-faucet.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Black glass sink and Sheven vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is c	http://www.expressdecor.com/media/catalog/product/c/g/cgv10412mm1002ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10930	Kraus C-GV-104-12mm-1005 Clear Black Glass Vessel Sink and Riviera Faucet	Kraus	C-GV-104-12mm-1005			C-GV-104-12mm-1005	http://www.expressdecor.com/kraus-c-gv-104-12mm-1005-clear-black-glass-vessel-sink-and-riviera-faucet.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Riviera vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is constr	http://www.expressdecor.com/media/catalog/product/c/g/cgv10412mm1005ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10931	Kraus C-GV-104-12mm-1007 Clear Black Glass Vessel Sink and Ramus Faucet	Kraus	C-GV-104-12mm-1007			C-GV-104-12mm-1007	http://www.expressdecor.com/kraus-c-gv-104-12mm-1007-clear-black-glass-vessel-sink-and-ramus-faucet.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Black glass sink and Ramus vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is co	http://www.expressdecor.com/media/catalog/product/c/g/cgv10412mm1007ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10932	Kraus C-GV-104-12mm-1100 Clear Black Glass Vessel Sink and Decor Faucet	Kraus	C-GV-104-12mm-1100			C-GV-104-12mm-1100	http://www.expressdecor.com/kraus-c-gv-104-12mm-1100-clear-black-glass-vessel-sink-and-decor-faucet.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Decor vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is construc	http://www.expressdecor.com/media/catalog/product/c/g/cgv10412mm1100ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10933	Kraus C-GV-104-12mm-1200 Clear Black Glass Vessel Sink and Millennium Faucet	Kraus	C-GV-104-12mm-1200			C-GV-104-12mm-1200	http://www.expressdecor.com/kraus-c-gv-104-12mm-1200-clear-black-glass-vessel-sink-and-millennium-faucet.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Black glass sink and Millennium vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink 	http://www.expressdecor.com/media/catalog/product/c/g/cgv10412mm1200ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10934	Kraus C-GV-104-12mm-1300 Clear Black Glass Vessel Sink and Bamboo Faucet	Kraus	C-GV-104-12mm-1300			C-GV-104-12mm-1300	http://www.expressdecor.com/kraus-c-gv-104-12mm-1300-clear-black-glass-vessel-sink-and-bamboo-faucet.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Black glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is c	http://www.expressdecor.com/media/catalog/product/c/g/cgv10412mm1300ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10935	Kraus C-GV-104-12mm-1800CH Clear Black Glass Vessel Sink and Decus Faucet Chrome	Kraus	C-GV-104-12mm-1800CH			C-GV-104-12mm-1800CH	http://www.expressdecor.com/kraus-c-gv-104-12mm-1800ch-clear-black-glass-vessel-sink-and-decus-faucet-chrome.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Black glass sink and Decus vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is co	http://www.expressdecor.com/media/catalog/product/c/g/cgv10412mm1800ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10936	Kraus C-GV-104-12mm-1810CH Clear Black Glass Vessel Sink and Visio Faucet Chrome	Kraus	C-GV-104-12mm-1810CH			C-GV-104-12mm-1810CH	http://www.expressdecor.com/kraus-c-gv-104-12mm-1810ch-clear-black-glass-vessel-sink-and-visio-faucet-chrome.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Black glass sink and Visio vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is co	http://www.expressdecor.com/media/catalog/product/c/g/cgv10412mm1810ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10937	Kraus C-GV-104-12mm-2180 Clear Black Glass Vessel Sink and Aldo Stainless Steel Faucet	Kraus	C-GV-104-12mm-2180			C-GV-104-12mm-2180	http://www.expressdecor.com/kraus-c-gv-104-12mm-2180-clear-black-glass-vessel-sink-and-aldo-stainless-steel-faucet.html	230	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Black glass sink and Aldo stainless steel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv10412mm2180-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10938	Kraus C-GV-104-14-12mm-10 Clear Black 14 inch Glass Vessel Sink and Waterfall Faucet	Kraus	C-GV-104-14-12mm-10			C-GV-104-14-12mm-10	http://www.expressdecor.com/kraus-c-gv-104-14-12mm-10-clear-black-14-inch-glass-vessel-sink-and-waterfall-faucet.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Black glass sink and matching waterfall faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink	http://www.expressdecor.com/media/catalog/product/c/g/cgv1041412mm10ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10939	Kraus C-GV-104-14-12mm-1002 Clear Black 14 inch Glass Vessel Sink and Sheven Faucet	Kraus	C-GV-104-14-12mm-1002			C-GV-104-14-12mm-1002	http://www.expressdecor.com/kraus-c-gv-104-14-12mm-1002-clear-black-14-inch-glass-vessel-sink-and-sheven-faucet.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Black glass sink and Sheven vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is c	http://www.expressdecor.com/media/catalog/product/c/g/cgv1041412mm1002ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10940	Kraus C-GV-104-14-12mm-1005 Clear Black 14 inch Glass Vessel Sink and Riviera Faucet	Kraus	C-GV-104-14-12mm-1005			C-GV-104-14-12mm-1005	http://www.expressdecor.com/kraus-c-gv-104-14-12mm-1005-clear-black-14-inch-glass-vessel-sink-and-riviera-faucet.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Riviera vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is constr	http://www.expressdecor.com/media/catalog/product/c/g/cgv1041412mm1005ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10941	Kraus C-GV-104-14-12mm-1007 Clear Black 14 inch Glass Vessel Sink and Ramus Faucet	Kraus	C-GV-104-14-12mm-1007			C-GV-104-14-12mm-1007	http://www.expressdecor.com/kraus-c-gv-104-14-12mm-1007-clear-black-14-inch-glass-vessel-sink-and-ramus-faucet.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Black glass sink and Ramus vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is co	http://www.expressdecor.com/media/catalog/product/c/g/cgv1041412mm1007ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
10942	Kraus C-GV-104-14-12mm-1300 Clear Black 14 inch Glass Vessel Sink and Bamboo Faucet	Kraus	C-GV-104-14-12mm-1300			C-GV-104-14-12mm-1300	http://www.expressdecor.com/kraus-c-gv-104-14-12mm-1300-clear-black-14-inch-glass-vessel-sink-and-bamboo-faucet.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Black glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing combo is an ideal home improvement project  Sink   Glass sink is c	http://www.expressdecor.com/media/catalog/product/c/g/cgv1041412mm1300ch-1.jpg	0	Bathroom > Bathroom Faucets  > Bathroom Sinks  > Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
